"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated"
"612025","UNHCR","21.077687","92.139837","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-015214",,"7MHJ34HQ+3WG","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39118.330236979215","386.6454023168499","274.52319913477606","43655.62123120431","28455.36456559498","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2646",,,"300","False","1190","68.72180108027736","true","380471","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.139837 21.077687)",,"(21.077687°, 92.139837°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"452353","REACH Initiative","21.158289","92.141168","2019-12-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012747",,"7MHJ545R+8F7","Camp 15-F…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30298.779776640873","1166.2620227540715","2566.420741008216","35642.653275578","30382.22329722917","{""2019-06-12"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-12-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1087",,,"300","False","1019","72.52765535556202","true","378958","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.141168 21.158289)",,"(21.158289°, 92.141168°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611367","UNHCR","21.087272","92.196274","2019-06-19T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Whykong",,,,,,,,,,,"BGD-BGDs032246-008073",,"7MHJ35PW+WG2","Camp 22-B…Teknaf…CXB-085",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39214.1892375357","1755.9041605337493","2914.7679261717008","45297.66176617136","26466.42650935141","{""2019-06-19"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"200","3713","0.05386479935362241","0.6666666666666666","300","False","1189","68.74346651306132","true","380599","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.196274 21.087272)",,"(21.087272°, 92.196274°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611972","UNHCR","21.077322","92.143222","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012672",,"7MHJ34GV+W7H","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39202.04143448317","660.3149608947108","50.11885070557829","43828.83137669322","28219.283544423717","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","3504",,,"300","False","1190","68.72180108027736","true","380440","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.143222 21.077322)",,"(21.077322°, 92.143222°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"451945","REACH Initiative","21.15673011","92.1416502","2019-12-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012254",,"7MHJ544R+MMR","Camp 15-F…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30477.153949896652","1120.6250417308538","2673.256290862461","35818.42264007412","30547.923674118865","{""2019-06-12"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-12-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2627",,,"300","False","1019","72.52765535556202","true","378802","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.1416502 21.15673011)",,"(21.15673011°, 92.1416502°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611489","UNHCR","21.07974","92.138898","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011880",,"7MHJ34HQ+VHR","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38880.96564681776","404.74068469645243","375.49168305435836","43408.2768562934","28697.099715718934","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2646",,,"300","False","1191","68.70014247564741","true","379977","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.138898 21.07974)",,"(21.07974°, 92.138898°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611547","UNHCR","21.078602","92.140114","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011941",,"7MHJ34HR+C2X","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39021.21539417132","460.3737876481158","244.9809150427861","43573.12689184344","28521.19960804425","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2646",,,"300","False","1190","68.72180108027736","true","380313","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.140114 21.078602)",,"(21.078602°, 92.140114°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"450911","REACH Initiative","21.17747","92.140741","2019-07-05T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011000",,"7MHJ54GR+X7Q","Camp 13-B…Ukhia…CXB-220",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","28196.539415927185","1586.6714348114524","1323.62926733874","33764.6237474595","28279.504636476773","{""2019-05-07"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-07-05"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","88",,,"300","False","1173","69.09104382520455","true","371205","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.140741 21.17747)",,"(21.17747°, 92.140741°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"451566","REACH Initiative","21.170877","92.145914","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011721",,"7MHJ54CW+993","Camp 14-A…Ukhia…CXB-222",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29009.08450262321","785.500577384036","1261.2993142593477","34665.35487364625","28942.557409905297","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","0",,,"300","False","1049","71.84503777858333","true","378357","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.145914 21.170877)",,"(21.170877°, 92.145914°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611979","UNHCR","21.077148","92.143695","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012679",,"7MHJ34GV+VF4","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39227.4818143113","688.1657709875933","56.06183569025521","43865.743956010105","28175.327134271844","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","3504",,,"300","False","1190","68.72180108027736","true","380443","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.143695 21.077148)",,"(21.077148°, 92.143695°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611411","UNHCR","21.078587","92.140423","2019-06-18T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011167",,"7MHJ34HR+C5M","Camp 23-A…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39026.75130696501","487.779587029679","212.88375177023465","43587.01859663804","28501.27165375234","{""2019-06-18"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2646",,,"300","False","1190","68.72180108027736","true","380315","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.140423 21.078587)",,"(21.078587°, 92.140423°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"451561","REACH Initiative","21.164349","92.141953","2019-10-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011708",,"7MHJ547R+PQP","Camp 14-C…Ukhia…CXB-222",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29649.911677554","1064.4929421257746","2022.5232480764948","35092.317124829846","29706.3375277609","{""2019-06-10"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-10-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","24",,,"300","False","1080","71.14641505500221","true","378094","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.141953 21.164349)",,"(21.164349°, 92.141953°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"451712","REACH Initiative","21.166302","92.144015","2019-09-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"011939",,"7MHJ548V+GJC","Camp 14-B…Ukhia…CXB-222",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29472.825855636667","838.8596277189407","1718.9113794610364","35007.61483337438","29467.327038471816","{""2019-06-09"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-09-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","24",,,"300","False","1110","70.47679746957945","true","377963","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.144015 21.166302)",,"(21.166302°, 92.144015°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"452884","REACH Initiative","21.157226","92.146603","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"013303",,"7MHJ544W+VJX","Camp 15-G…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30509.09651864912","604.8872930135299","2359.6023226485286","36016.168876296644","30439.02307332824","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2130",,,"300","False","1049","71.84503777858333","true","378294","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.146603 21.157226)",,"(21.157226°, 92.146603°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"452560","REACH Initiative","21.156973","92.145918","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012965",,"7MHJ544W+Q9M","Camp 15-G…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30524.33064498952","677.0284366900235","2416.8583547601056","36006.330495011156","30473.901871169437","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2130",,,"300","False","1049","71.84503777858333","true","378663","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.145918 21.156973)",,"(21.156973°, 92.145918°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"601838","UNHCR","21.157841","92.14983","2019-06-13T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032270-008727",,"7MHJ545X+4WP","Camp 16-A…Ukhia…CXB-224",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30502.56143969506","267.82922171616156","2166.5361939901686","36120.25445915271","30340.394071655854","{""2019-06-13"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","1072",,,"300","False","1195","68.61357629563835","true","379548","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.14983 21.157841)",,"(21.157841°, 92.14983°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"450769","REACH Initiative","21.1773","92.139332","2019-07-05T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"010862",,"7MHJ54GQ+WPG","Camp 13-C…Ukhia…CXB-220",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","28190.738395525528","1722.2011471838684","1460.5564227311538","33708.316757380126","28317.00751896732","{""2019-05-07"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-07-05"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","88",,,"300","False","1173","69.09104382520455","true","371148","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.139332 21.1773)",,"(21.1773°, 92.139332°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611863","UNHCR","21.083157","92.13581","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012570",,"7MHJ34MP+787","Camp 23-B…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38461.00738822084","297.1536371112148","550.2813029009693","42936.14388144109","29191.41506472683","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","193",,,"300","False","1191","68.70014247564741","true","380184","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.13581 21.083157)",,"(21.083157°, 92.13581°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611777","UNHCR","21.07568","92.14027","2019-06-19T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012482",,"7MHJ34GR+74C","Camp 23-C…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39344.33250657457","305.7523001155536","299.8482586192725","43878.134099301584","28248.53046410521","{""2019-06-19"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","3504",,,"300","False","1189","68.74346651306132","true","380727","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.14027 21.07568)",,"(21.07568°, 92.14027°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"611698","UNHCR","21.072057","92.140023","2019-06-19T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-012387",,"7MHJ34CR+R2C","Camp 23-C…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","39739.54711316046","42.738765843741724","157.44569509457637","44239.33974593843","27939.001406173986","{""2019-06-19"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","5114",,,"300","False","1189","68.74346651306132","true","380665","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.140023 21.072057)",,"(21.072057°, 92.140023°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"451898","REACH Initiative","21.161183","92.148754","2019-11-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"012200",,"7MHJ546X+FGC","Camp 15-A…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","30118.24387173287","382.3425388517756","1867.853677570779","35743.21497550589","29981.78276165617","{""2019-06-11"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-11-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","511",,,"300","False","1049","71.84503777858333","true","378397","2","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.148754 21.161183)",,"(21.161183°, 92.148754°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"452757","REACH Initiative","21.16451883","92.13925582","2019-12-06T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"013168",,"7MHJ547Q+RP2","Camp 15-D…Ukhia…CXB-223",,,"BD","https://catalog.waterpointdata.org/datasets/wash-sector-unicef-reach-bangladesh-5f0db78f","29586.161594284287","1345.1468658693404","2227.9735657479087","34941.169410246905","29721.307014305177","{""2019-06-12"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}, ""2019-12-06"": {""source"": ""REACH Initiative"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","24",,,"300","False","1019","72.52765535556202","true","378720","4","BGD","Bangladesh","Tube Well","pump_n_6",,"Cox's Bazar",,,"Chittagong","POINT (92.13925582 21.16451883)",,"(21.16451883°, 92.13925582°)",,"https://catalog.waterpointdata.org/datafiles/wash-sector-unicef-reach-bangladesh-5f0db78f.xlsx","#install_year","1","2020-07-14T13:47:59.000","2020-07-14T13:47:59.000"
"611600","UNHCR","21.082716","92.138526","2019-06-17T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Teknaf","Baharchhara",,,,,,,,,,,"BGD-BGDs000039-011991",,"7MHJ34MQ+3CJ","Camp 23-B…Teknaf…CXB-032",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","38549.29118938335","511.62444598589593","452.82669144936006","43089.208425470715","28988.441504401497","{""2019-06-17"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","193",,,"300","False","1191","68.70014247564741","true","380012","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.138526 21.082716)",,"(21.082716°, 92.138526°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
"600632","UNHCR","21.156165","92.145617","2019-06-16T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Bangladesh","Chittagong","Cox'S Bazar","Ukhia","Palong Khali",,,,,,,,,,,"BGD-BGDs032270-008644",,"7MHJ544W+F69","Camp 16-D…Ukhia…CXB-224",,,"BGD","https://catalog.waterpointdata.org/datasets/unhcr-2020-5f02e85e","30599.34906293998","715.128152398604","2506.0349018518295","36061.54667685827","30559.263640557772","{""2019-06-16"": {""source"": ""UNHCR"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","2130",,,"300","False","1192","68.67849069701948","true","379746","2","BGD","Bangladesh","Borehole","hand_pump Pump #6",,"Cox's Bazar",,,"Chittagong","POINT (92.145617 21.156165)",,"(21.156165°, 92.145617°)",,"https://catalog.waterpointdata.org/datafiles/unhcr-2020-5f02e85e.csv","#install_year","1","2020-07-06T09:01:18.000","2020-07-06T09:01:18.000"
