"row_id","source","lat_deg","lon_deg","report_date","status_id","water_source_clean","water_source_category","water_tech_clean","_water_tech_category","facility_type","clean_country_name","clean_adm1","clean_adm2","clean_adm3","clean_adm4","install_year","installer","rehab_year","rehabilitator","management_clean","status_clean","pay","fecal_coliform_presence","fecal_coliform_value","subjective_quality","activity_id","scheme_id","wpdx_id","notes","orig_lnk","photo_lnk","country_id","data_lnk","distance_to_primary","distance_to_secondary","distance_to_tertiary","distance_to_city","distance_to_town","water_point_history","rehab_priority","served_population","local_population","crucialness","pressure","usage_cap","is_urban","days_since_report","staleness_score","is_latest","location_id","cluster_size","clean_country_id","country_name","water_source","water_tech","status","adm2","adm3","management","adm1","new_georeferenced_column_","lat_deg_original","lat_lon_deg","lon_deg_original","public_data_source","converted","count","created_timestamp","updated","pay_clean","subjective_quality_clean","is_duplicate","dataset_title"
"155829","Federal Ministry of Water Resources, Nigeria","8.0481165","4.1469125","2015-02-05T00:00:00.000","Yes","Protected Hand Dug Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Oyo","Ori-Ire",,,,,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FW624XW+6QV","Odo Oba",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","12570.28089344948","436.6431809431102","1.1290489644149828","14738.728367798047","32623.76172043057","{""2015-02-05"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Hand Dug Well"", ""water_tech_clean"": ""Hand Pump""}}",,"64","4477","0.01429528702255975","0.21333333333333335","300","False","2901","40.074359388475436","true","219302","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional (and in use)","Ogo Oluwa",,"Direct Government Operation","Oyo","POINT (4.1469125 8.0481165)",,"(8.0481165°, 4.1469125°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"301590","Federal Ministry of Water Resources, Nigeria","7.0343325","8.6695755","2015-10-02T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Benue","Konshisha",,,,,,,"Community Management","Functional, needs repair","No",,,"Acceptable quality",,,"6FVC2MM9+PRP","Mbayoor/Mbayando",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","30142.926294599725","2237.833711075726","3653.9168859723486","61779.06903111934","68408.74492653176","{""2015-10-02"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"54","119","0.453781512605042","0.18","300","False","2662","43.21003094869372","true","281832","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional and in use but in bad shape","Konshisha",,"Community Management","Benue","POINT (8.6695755 7.0343325)",,"(7.0343325°, 8.6695755°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"569508","Living Water International","7.3255","8.985","2016-10-03T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Benue","Gboko",,,"2016",,,,,"Functional",,,,,"NG160302LWI001005RNM",,"6FVC8XGP+622",,,,"NG","https://catalog.waterpointdata.org/datasets/test-5f17499e","1633.9414436790125","354.1738109977141","175.99847385611713","66655.9057544157","37337.05213567889","{""2016-10-03"": {""source"": ""Living Water International"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"9969","13740","0.7255458515283842","9.969","1000","True","2295","48.509318233707276","true","330097","1","NGA","Nigeria","Borehole","Submersible",,,,,,"POINT (8.985 7.3255)",,"(7.3255°, 8.985°)",,"https://catalog.waterpointdata.org/datafiles/test-5f17499e.csv",,"1","2020-07-21T20:01:34.000","2020-07-21T20:01:34.000",,,,"Living Water International_Africa Latin America_Oct2013-Sep2016"
"303810","Federal Ministry of Water Resources, Nigeria","7.640285","8.9351167","2015-08-30T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Benue","Bukuru",,,,,,,,"Functional","No",,,"Acceptable quality",,,"6FVCJWRP+429","Mbaayo",,"https://akvoflow-55.s3.amazonaws.com/images/f3b743b3-817a-452e-84cb-eff296620495.jpg","NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","6297.181302435409","8169.398237558983","4856.242470868222","44907.50295829391","64972.093022675464","{""2015-08-30"": {""photo_lnk"": ""https://akvoflow-55.s3.amazonaws.com/images/f3b743b3-817a-452e-84cb-eff296620495.jpg"", ""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"0","0",,,"300","False","2695","42.7628883070516","true","277678","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Tarka",,,"Benue","POINT (8.9351167 7.640285)",,"(7.640285°, 8.9351167°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"368725","Federal Ministry of Water Resources, Nigeria","8.211145","4.9669767","2015-08-11T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Isin",,,"2006",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FW66X68+FQ5","egbese",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15269.562593939854","5323.041789538602","42.91290998350459","27595.352940602552","13061.836453729493","{""2015-08-11"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"185","528","0.3503787878787879","0.6166666666666667","300","False","2714","42.50754459874208","true","268839","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Isin",,"Community Management","Kwara","POINT (4.9669767 8.211145)",,"(8.211145°, 4.9669767°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"369109","Federal Ministry of Water Resources, Nigeria","8.4068183","4.6815667","2015-08-27T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ilorin South",,,,,,,,"Functional, needs repair","No",,,"Acceptable quality",,,"6FW6CM4J+PJG","falokun oja",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","11871.424213976317","8665.153185748048","2918.5608848452007","17727.356595148794","17921.913648553797","{""2015-08-27"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"143","280","0.5107142857142857","0.4766666666666667","300","False","2698","42.722469141347624","true","276310","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional and in use but in bad shape","Ifelodun",,,"Kwara","POINT (4.6815667 8.4068183)",,"(8.4068183°, 4.6815667°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"376893","Federal Ministry of Water Resources, Nigeria","7.9055124","10.655452","2015-10-24T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Taraba","Bali",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FVGWM44+654","Bodel",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","35291.73188175284","76320.87554560615","142.54366999237308","96889.94546031595","38452.83942136941","{""2015-10-24"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"102","640","0.159375","0.34","300","False","2640","43.5107205183593","true","284474","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Bali",,"Other","Taraba","POINT (10.655452 7.9055124)",,"(7.9055124°, 10.655452°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"365407","Federal Ministry of Water Resources, Nigeria","8.5885167","5.0549417","2015-08-29T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ifelodun",,,,,,,,"Functional, needs repair","No",,,"Acceptable quality",,,"6FW7H3Q3+CX4","arolaa onimachine",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","84.93971784208678","38744.90573705465","5898.173872559564","56728.98460685549","38888.514240682176","{""2015-08-29"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"55","295","0.1864406779661017","0.18333333333333332","300","False","2696","42.74941100470913","true","277462","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (but not in use) Dry/low-yielding","Ifelodun",,,"Kwara","POINT (5.0549417 8.5885167)",,"(8.5885167°, 5.0549417°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"156651","Federal Ministry of Water Resources, Nigeria","8.2071933","4.1906134","2015-02-09T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Oyo","Ori-Ire",,,"2014",,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FW6654R+V78","Iluju Market",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","184.90149506645054","4462.700935965632","4825.698891345179","10495.607952145705","45271.857100178255","{""2015-02-09"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2177","6174","0.3526077097505669","2.177","1000","False","2897","40.12491912309156","true","221891","2","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ori Ire",,"Direct Government Operation","Oyo","POINT (4.1906134 8.2071933)",,"(8.2071933°, 4.1906134°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"158110","Federal Ministry of Water Resources, Nigeria","8.1545673","4.2319194","2015-01-24T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Oyo","Ogbomosho North",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FW6563J+RQF","Federal Govt College",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","356.9146711052259","2132.2785357564203","1809.4503538628132","3108.0227007626786","38235.58913759166","{""2015-01-24"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1172","4379","0.267641013930121","1.172","1000","True","2913","39.92306211288265","true","211717","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Lagelu Ogbomosho North",,"Other","Oyo","POINT (4.2319194 8.1545673)",,"(8.1545673°, 4.2319194°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"157040","Federal Ministry of Water Resources, Nigeria","8.1423905","4.2521668","2015-01-23T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Oyo","Ogbomosho North",,,,,,,,"Functional","No",,,"Acceptable quality",,,"6FW647R2+XV3","Okeado",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","1738.3476751436992","5.39399553623407","232.58034362496608","1065.656010013398","36285.57605308012","{""2015-01-23"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"18","1154","0.01559792027729636","0.018","1000","True","2914","39.91047982015562","true","210812","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Lagelu Ogbomosho North",,,"Oyo","POINT (4.2521668 8.1423905)",,"(8.1423905°, 4.2521668°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"154600","Federal Ministry of Water Resources, Nigeria","8.1868739","4.0916782","2015-02-10T00:00:00.000","Yes","Protected Hand Dug Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Oyo","Ori-Ire",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FW653PR+PMV","Gbana",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","10588.073797148876","4355.269447583093","10391.367767885673","18436.40904144329","48479.993753636","{""2015-02-10"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Hand Dug Well"", ""water_tech_clean"": ""Hand Pump""}}",,"129","636","0.2028301886792453","0.43","300","False","2896","40.13756902057035","true","222217","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional (and in use)","Ori Ire",,"Community Management","Oyo","POINT (4.0916782 8.1868739)",,"(8.1868739°, 4.0916782°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"158549","Federal Ministry of Water Resources, Nigeria","8.2801388","4.0772188","2015-02-10T00:00:00.000","Yes","Protected Hand Dug Well","Well","Hand Pump","Hand Pump","Improved","Nigeria","Oyo","Ori-Ire",,,"2010",,,,,"Functional","No",,,"Acceptable quality",,,"6FW673JG+3V5","Igboran",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","11354.425301340763","5128.8046577368905","13.833628498270246","25045.363827224937","52683.39559951199","{""2015-02-10"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Protected Hand Dug Well"", ""water_tech_clean"": ""Hand Pump""}}",,"281","1696","0.16568396226415094","0.9366666666666666","300","False","2896","40.13756902057035","true","222307","1","NGA","Nigeria","Improved Protected dug well","Manual","Functional (and in use)","Ori Ire",,,"Oyo","POINT (4.0772188 8.2801388)",,"(8.2801388°, 4.0772188°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"368605","Federal Ministry of Water Resources, Nigeria","8.293075","5.038895","2015-08-12T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Isin",,,"2013",,,,"Direct Government Operation","Functional","No",,,"Acceptable quality",,,"6FW772VQ+6HJ","pamo",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","15733.489484878486","17118.56270169998","598.9076217698615","37990.32276381922","8560.945852580307","{""2015-08-12"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"112","2067","0.05418480890179003","0.37333333333333335","300","False","2713","42.520945649585315","true","269137","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Isin",,"Direct Government Operation","Kwara","POINT (5.038895 8.293075)",,"(8.293075°, 5.038895°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"368824","Federal Ministry of Water Resources, Nigeria","8.28529","4.7391217","2015-08-28T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ifelodun",,,,,,,"Other","Functional","No",,,"Acceptable quality",,,"6FW67PPQ+4J9","amodu asungbolu",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","8118.630210607297","8391.332388159972","3253.9152263479864","14412.420531341606","6413.160494987124","{""2015-08-28"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"481","845","0.5692307692307692","1.6033333333333333","300","False","2697","42.735937949920704","true","277039","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Ifelodun",,"Other","Kwara","POINT (4.7391217 8.28529)",,"(8.28529°, 4.7391217°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"157686","Federal Ministry of Water Resources, Nigeria","8.2969033","4.2495917","2015-01-21T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Oyo","Ori-Ire",,,,,,,"Community Management","Functional, not in use","Yes Point of collection",,,"Acceptable quality",,,"6FW676WX+QR8","Ajinapa",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","4764.371589482216","10222.601755551601","34.39313034679744","18127.260966981743","48588.52307440667","{""2015-01-21"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"776","1555","0.49903536977491963","0.776","1000","False","2916","39.88532712989076","true","208853","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (but not in use)","Ori Ire",,"Community Management","Oyo","POINT (4.2495917 8.2969033)",,"(8.2969033°, 4.2495917°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","Fees collected – point of collection","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"365939","Federal Ministry of Water Resources, Nigeria","8.4857236","4.5317126","2015-08-14T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ilorin West",,,"2015",,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FW6FGPJ+7MP","abike area agbooba",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","468.12287626388974","10175.339215412208","130.34217215902794","2149.5629746615978","36367.07168025156","{""2015-08-14"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"400","12522","0.03194377894904967","1.3333333333333333","300","True","2711","42.54776042716531","true","270023","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Ilorin West",,"Community Management","Kwara","POINT (4.5317126 8.4857236)",,"(8.4857236°, 4.5317126°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"365420","Federal Ministry of Water Resources, Nigeria","8.3403467","4.7379917","2015-08-28T00:00:00.000","Yes","Borehole","Well","Hand Pump","Hand Pump","Improved","Nigeria","Kwara","Ifelodun",,,"2011",,,,,"Functional","No",,,"Acceptable quality",,,"6FW68PRQ+45Q","igberi owode",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","12841.891411371154","12976.167477548075","82.80216853194203","20457.226575743505","8562.319279942207","{""2015-08-28"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Hand Pump""}}",,"43","147","0.2925170068027211","0.14333333333333334","300","False","2697","42.735937949920704","true","276923","1","NGA","Nigeria","Improved Tube well or borehole","Hand pump","Functional (and in use)","Ifelodun",,,"Kwara","POINT (4.7379917 8.3403467)",,"(8.3403467°, 4.7379917°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"369352","Federal Ministry of Water Resources, Nigeria","8.3802633","4.7098067","2015-08-27T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Kwara","Ilorin South",,,"2008",,,,,"Functional","No",,,"Acceptable quality",,,"6FW69PJ5+4W3","aikaka compound idofian",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","16103.85764388532","12037.155047708222","382.4271330764937","21958.94736029878","13651.039988115534","{""2015-08-27"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"1475","4539","0.32496144525225823","1.475","1000","False","2698","42.722469141347624","true","276316","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Ifelodun",,,"Kwara","POINT (4.7098067 8.3802633)",,"(8.3802633°, 4.7098067°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"191534","Federal Ministry of Water Resources, Nigeria","8.5739159","8.5562434","2015-05-22T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Nasarawa","Lafia",,,,,,,"Community Management","Functional","No",,,"Acceptable quality",,,"6FWCHHF4+HF9","Shabu",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","5164.901907351253","2404.300947327697","6103.5508431646895","9748.178541579011","10924.871662735095","{""2015-05-22"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"2866","7109","0.40315093543395697","2.866","1000","False","2795","41.4359686460501","true","253436","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Lafia",,"Community Management","Nasarawa","POINT (8.5562434 8.5739159)",,"(8.5739159°, 8.5562434°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
"191167","Federal Ministry of Water Resources, Nigeria","8.4959985","8.5325275","2015-05-23T00:00:00.000","Yes","Borehole","Well","Mechanized Pump","Mechanized Pump","Improved","Nigeria","Nasarawa","Lafia",,,,,,,,"Functional","No",,,"Acceptable quality",,,"6FWCFGWM+92R","Sabon Pege",,,"NG","https://catalog.waterpointdata.org/datasets/federal-ministry-of-water-resources-nigeria-5efb3667","903.447367581928","1243.8700304570402","172.40749997199484","1955.9177833965891","2238.7464242213787","{""2015-05-23"": {""source"": ""Federal Ministry of Water Resources, Nigeria"", ""status_id"": ""Yes"", ""water_source_clean"": ""Borehole"", ""water_tech_clean"": ""Mechanized Pump""}}",,"10","908","0.011013215859030838","0.01","1000","True","2794","41.44903186877459","true","254232","1","NGA","Nigeria","Improved Tube well or borehole","Motorised","Functional (and in use)","Lafia",,,"Nasarawa","POINT (8.5325275 8.4959985)",,"(8.4959985°, 8.5325275°)",,"https://catalog.waterpointdata.org/datafiles/federal-ministry-of-water-resources-nigeria-5efb3667.xlsx","#status_id, #water_source, #pay, #status, #management","1","2020-06-30T12:56:07.000","2020-06-30T12:56:07.000","No payment","Acceptable quality",,"Federal Ministry of Water Resources_Nigeria_2015"
